Table,AP Delivery Zone ID,Lodgement Zone,Lodgement Zone State,To Postcode,Destination Zone Code,Destination Zone State,Description,Postcode Delivery Zone,State Classification,State Area,Postcode Delivery Zone Description
Delivery_Zone,DZ0001,V0,VIC,7312,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7313,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7314,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7315,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7316,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7317,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7318,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7319,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7320,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7321,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7322,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7323,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7324,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7325,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7326,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7327,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7328,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7329,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7800,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7801,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7802,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7803,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7804,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7805,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7806,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7807,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7808,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7809,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7810,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7811,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7812,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7813,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7814,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7815,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7816,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7817,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7818,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7819,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7820,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7821,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7822,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7823,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7824,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7825,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7826,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7827,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7828,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7829,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7830,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7831,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7832,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7833,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7834,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7835,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7836,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7837,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7838,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7839,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7840,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7841,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7842,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7843,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7844,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7845,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7846,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7847,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7848,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7849,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7850,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7851,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7852,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7853,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7854,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7855,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7856,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7857,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7858,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7859,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7860,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7861,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7862,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7863,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7864,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7865,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7866,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7867,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7868,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7869,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7870,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7871,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7872,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7873,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7874,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7875,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7876,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7877,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7878,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7879,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7880,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7881,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7882,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7883,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7884,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7885,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7886,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7887,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7888,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7889,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7890,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7891,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7892,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7893,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7894,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7895,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7896,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7897,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7898,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7899,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7900,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7901,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7902,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7903,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7904,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7905,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7906,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7907,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7908,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7909,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7910,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7911,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7912,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7913,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7914,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7915,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7916,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7917,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7918,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7919,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7920,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7921,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7922,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7923,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7924,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7925,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7926,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7927,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7928,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7929,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7930,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7931,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7932,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7933,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7934,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7935,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7936,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7937,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7938,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7939,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7940,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7941,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7942,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7943,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7944,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7945,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7946,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7947,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7948,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7949,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7950,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7951,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7952,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7953,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7954,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7955,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7956,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7957,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7958,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7959,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7960,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7961,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7962,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7963,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7964,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7965,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7966,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7967,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7968,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7969,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7970,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7971,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7972,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7973,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7974,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7975,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7976,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7977,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7978,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7979,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7980,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7981,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7982,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7983,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7984,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
Delivery_Zone,DZ0001,V0,VIC,7985,T0,TAS,T0 - Tasmania Inner Metro,V0T0,Near State,Metro,Near State Metro
